product_name,original_data_column_1,original_data_column_2,supplier_article_number,ean,article_number,product_description,supplier,supplier_url,product_image_url,manufacturer,original_data_column_3
CLEAN and CLEVER PROFESSIONAL Wischtuchrolle PRO 252,reinigungshilfen/reinigungstücher---einweg/putz-/-wischtücher---außenabrollung/putz-/-wischtücher---außenabrollung,Industrie-/Putztuchrolle blau,2214153,4024009001673,P1673,"Industrieputztuch- / Wischtuchrolle, aus hochwertigem
Zellstoff, sehr aufnahmefähig und besonders reißfest, mit
Hülse, perforiert, geprägt, passend für handelsübliche Wand-
und Bodenspendersysteme, Verpackungsfolie mind. 50%
Rezyklat, hervorragend geeignet für einfache
Reinigungsaufgaben, z. B. zum Abwischen leicht
verschmutzter Oberflächen, Säubern von Händen und
Werkzeugen, Entfernen kleinerer Mengen verschüttetem Öl
oder Wasser, Breite Blatt 36 cm, Durchmesser Hülse 73,2 mm,
Farbe blau, 3-lagig, Länge Blatt 38 cm, Länge Gesamt 360 m,
Material Zellstoff, Öko-Label EU Ecolabel (Euro-Blume), 1
Rolle à 1000 Tu.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-wischtuchrolle-pro-252-industrie-putztuchrolle-blau/tyW6Q63MdgbaTyoGufoGFW,https://media.igefa.de/files/images_idealclean/2214153.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER PROFESSIONAL Küchenrolle PRO 68,reinigungshilfen/reinigungstücher---einweg/küchenrollen/küchenrollen,PRO68 Küchenrolle hochweiß 3lg,2214154,4024009001680,P1710,"Küchenrolle aus hochwertigem Zellstoff, sehr saugfähig und
besonders weich, perforiert und strukturgeprägt,
Verpackungsfolie mind. 60% Rezyklat, Breite 23 cm, Farbe
hochweiß, 3-lagig, Länge 26 cm, Öko-Label EU Ecolabel (Euro-
Blume), PEFC, 1 Packung à 4 x 64 Tu, (Krt à 8 Pac).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-kuechenrolle-pro-68-pro68-kuechenrolle-hochweiss-3lg/3SSzd4x6skjLP4jbswdxGF,https://media.igefa.de/files/images_idealclean/2214154.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER PROFESSIONAL Pflegeschwamm PRO 61,reinigungshilfen/schwämme/pflegeschwämme/pflegeschwämme,Grün / weiß,2124004,4024009002748,152031,"hochwertiger Pflegeschwamm, aus langlebigem, elastischem
Schaumstoffmaterial mit offenem, weichem Vliespad ohne
Schleifmittel, einfach im Handling durch komfortable
Griffleiste, besonders hygienisch im praktischen 4-
Farbsystem, waschbar bis 60° C, zur schonenden Reinigung
und Pflege aller empfindlichen Oberflächen, universelle
Einsatzmöglichkeit durch das hochwertige,
schleifmittelfreie Vliesmaterial, Breite 7 cm, Farbe grün /
weiß, Länge 15 cm, 1 Packung à 6 Stk, (Krt à 18 Pac).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-pflegeschwamm-pro-61-gruen-weiss/EWChUHhJ2qCexRQS6GLN4a,https://media.igefa.de/files/images_idealclean/2124004.jpg,CLEAN and CLEVER PROFESSIONAL,
"CLEAN and CLEVER PROFESSIONAL Profi-Schwammtuch, klein PRO 65",reinigungshilfen/reinigungstücher---mehrweg/spül--und-schwammtücher/spül--und-schwammtücher,18 cm x 20 cm gelb,2137801,4024009027659,131-040-88,"geprüft auf Schadstoffe, Produktklasse 1 (für den Kontakt
mit Babyartikeln geeignet), extrem saugstark, scheuerfest,
langlebig, angenehm weich und dennoch griffig, fusselfrei,
aus umweltfreundlichem Material, da aus natürlich
nachwachsenden Rohstoffen und Holzzellulose aus
nachhaltigem Anbau, palmöl- und plastikfrei (auch keine
Verwendung von Nano- bzw. Mikroplastik), vegan, verrottbar
auf einem haushaltsüblichen Komposter bzw. in der Biotonne,
koch- und waschmaschinenfest bis zu 95 °C, universelles
Nasswischtuch für die effiziente Reinigung, bestens
geeignet für die verschiedensten Anwendungsbereiche in
Restaurants, Bars, Küchen und Sanitärräumen, Breite 18 cm,
Farbe gelb, Länge 20 cm, Material 70 % Holzzellulose / 30 %
Baumwolle, Öko-Label OEKO-TEX® STANDARD 100, 1 Packung à 10
Stk, (Krt à 50 Pac).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-profi-schwammtuch-klein-pro-65-18-cm-x-20-cm-gelb/v7cNJWT6Xd94PgYnMUy85n,https://media.igefa.de/files/images_idealclean/2137801.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER PROFESSIONAL Scheuerschwamm PRO 60,reinigungshilfen/schwämme/scheuerschwämme/scheuerschwämme,PRO60 Scheuerschwamm gelb/grün,2124000,4024009019906,151997,"hochwertiger Reinigungsschwamm, aus langlebigem,
elastischem Schaumstoffmaterial, mit abrasivem,
durchgekörntem Vliespad, einfach im Handling durch
komfortable Griffleiste, waschbar bis 60° C, zur Entfernung
hartnäckiger Schmutzablagerungen und Verkrustungen auf
unempfindlichen Oberflächen, Breite 7 cm, Farbe gelb / grün,
Länge 15 cm, 1 Packung à 6 Stk, (Krt à 18 Pac).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-scheuerschwamm-pro-60-pro60-scheuerschwamm-gelb-gruen/nqndJnLRbAUZwYfKeZWiZM,https://media.igefa.de/files/images_idealclean/2124000.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER SMART Microfasertuch plus SMA 61,reinigungshilfen/reinigungstücher---mehrweg/microfasertücher/microfasertücher,Rot,2133818,,157899/157895,"mit leichten Abrasivstreifen für hervorragende
Schmutzentfernung, besonders saugfähig, reinigt gründlich
fussel- und streifenfrei, besonders angenehm im Griff,
lange haltbar, kochfest bis 95° C, ohne Weichspüler,
trocknergeeignet, mit und ohne Chemie einsetzbar, für die
tägliche Unterhaltsreinigung in allen Einsatzbereichen,
besonders gut für Reinigungsarbeiten in Küchen-, Bad- und
Sanitäreinrichtungen aufgrund der hohen
Wasseraufnahmekapazität, vielseitig einsetzbar u. a. zur
Reinigung von Fliesen, Fensterrahmen, Möbeln,
elektronischen Geräten, Tastaturen usw. anwendbar auf
unempfindlichen Oberflächen aus Edelstahl, Glas, Keramik,
Chrom, Emaille usw. zur Trocken-, Sprüh-, Feucht- und
Nassreinigung geeignet, Breite 40 cm, Farbe rot, Länge 40
cm, Material 85 % Polyester / 15 % Polyamid, 1 Stück, (Krt
à 10 x 10 Stk).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-smartline-microfasertuch-plus-sma-61-rot/cuxQuXgmibJ5cusafkkP66,https://media.igefa.de/files/images_idealclean/2133818.jpg,CLEAN and CLEVER SMART,
"CLEAN and CLEVER SMART Scheuerschwamm SMA 60, groß",reinigungshilfen/schwämme/scheuerschwämme/scheuerschwämme,"15x7x4,5cm",2029679,4024009004940,931320-003-9,"zur Entfernung hartnäckiger Schmutzablagerungen und
Verkrustungen auf unempfindlichen Oberflächen, mit
Griffleiste, waschbar bis 40 °C, Breite 7 cm, Farbe gelb /
grün, Höhe 4,5 cm, Länge 15 cm, 1 Packung à 6 Stk, (Krt à
25 Pac).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-smartline-scheuerschwamm-sma-60-gross-15x7x4-5cm/EcRtp5e8YgVCaJCvZC5V7L,https://media.igefa.de/files/images_idealclean/2029679.jpg,CLEAN and CLEVER SMART,
CLEAN and CLEVER SMART Vlies-Allzwecktuch SMA 63,reinigungshilfen/reinigungstücher---mehrweg/allzweck-/-universalwischtücher/allzweck-/-universalwischtücher,Grün,5003870,,391690-001-5,"CLEAN and CLEVER SMART Vlies-Allzwecktuch ECO 63 ist ein praktisches Thermo-Vliestuch für die tägliche Trocken- & Feuchtreinigung aller Oberflächen in Industrie, Gewerbe, Hotellerie etc.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-smartline-vlies-allzwecktuch-sma-63-gruen/WxU6KqrVeafZyzzHGjnxGE,https://media.igefa.de/files/images_idealclean/5003870.jpg,CLEAN and CLEVER SMART,lange haltbar; waschbar bis 95° C; saugstark & strapazierfähig; gutes Schmutzaufnahmevermögen; Maße 40 cm x 38 cm
CLEAN and CLEVER SMART Vlies-Allzwecktuch SMA 63,reinigungshilfen/reinigungstücher---mehrweg/allzweck-/-universalwischtücher/allzweck-/-universalwischtücher,Gelb,5003375,,391680-001-5,"CLEAN and CLEVER SMART Vlies-Allzwecktuch ECO 63 ist ein praktisches Thermo-Vliestuch für die tägliche Trocken- & Feuchtreinigung aller Oberflächen in Industrie, Gewerbe, Hotellerie etc.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-smartline-vlies-allzwecktuch-sma-63-gelb/ohx32yR4cAj5nd3rQdJATW,https://media.igefa.de/files/images_idealclean/5003375.jpg,CLEAN and CLEVER SMART,lange haltbar; waschbar bis 95° C; saugstark & strapazierfähig; gutes Schmutzaufnahmevermögen; Maße 40 cm x 38 cm
CLEAN and CLEVER SMART Vlies-Allzwecktuch SMA 63,reinigungshilfen/reinigungstücher---mehrweg/allzweck-/-universalwischtücher/allzweck-/-universalwischtücher,Rosa,5003374,,391660-001-5,"CLEAN and CLEVER SMART Vlies-Allzwecktuch ECO 63 ist ein praktisches Thermo-Vliestuch für die tägliche Trocken- & Feuchtreinigung aller Oberflächen in Industrie, Gewerbe, Hotellerie etc.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-smartline-vlies-allzwecktuch-sma-63-rosa/Tkspjukciwr7TNYEAfpK3L,https://media.igefa.de/files/images_idealclean/5003374.jpg,CLEAN and CLEVER SMART,lange haltbar; waschbar bis 95° C; saugstark & strapazierfähig; gutes Schmutzaufnahmevermögen; Maße 40 cm x 38 cm
