product_name,original_data_column_1,original_data_column_2,supplier_article_number,ean,article_number,product_description,supplier,supplier_url,product_image_url,manufacturer,original_data_column_3
Vileda Contract - Der Ökonomische,hygienebekleidung/handschutz/allround-handschuh/allround-handschuh-kategorie-i,Gr.L,1914901,4023103080027,101018/100540,"Mehrweghandschuh, für minimale Risiken, mit seiner speziell
behandelten Außenseite verfügt er über eine erhöhte
Beständigkeit gegen Reinigungsmittel, hoher Tragekomfort
wird durch die Innenbeflockung aus reiner Baumwolle
gewährleistet, geeignet zum Einsatz im Reinigungssektor und
Gastrobereich, auch geeignet für Lebensmittelkontakt
(fettige Lebensmittel ausgenommen), Farbe gelb, Größe L,
Kategorie PSA Kategorie I - Minimale Risiken, Länge 305 mm,
Material Naturlatex, Materialstärke 0,35 mm, 1 Paar, (Krt à
50 Paa).",igefa Handelsgesellschaft,https://store.igefa.de/p/vileda-contract-der-oekonomische-gr-l/VRT2VeGcG7cMwMGTJyLz3G,https://media.igefa.de/files/images_idealclean/1914901.jpg,Vileda,
Vileda Contract - Der Ökonomische,hygienebekleidung/handschutz/allround-handschuh/allround-handschuh-kategorie-i,Gr.XL,1914911,4023103080034,102588/101969,"Mehrweghandschuh, für minimale Risiken, mit seiner speziell
behandelten Außenseite verfügt er über eine erhöhte
Beständigkeit gegen Reinigungsmittel, hoher Tragekomfort
wird durch die Innenbeflockung aus reiner Baumwolle
gewährleistet, geeignet zum Einsatz im Reinigungssektor und
Gastrobereich, auch geeignet für Lebensmittelkontakt
(fettige Lebensmittel ausgenommen), Farbe gelb, Größe XL,
Kategorie PSA Kategorie I - Minimale Risiken, Länge 305 mm,
Material Naturlatex, Materialstärke 0,35 mm, 1 Paar, (Krt à
50 Paa).",igefa Handelsgesellschaft,https://store.igefa.de/p/vileda-contract-der-oekonomische-gr-xl/BJZYP96CVkb9zFLWoASx8V,https://media.igefa.de/files/images_idealclean/1914911.jpg,Vileda,
Texxor TeXXor® Baumwolltrikot-Handschuhe mittelschwer,hygienebekleidung/handschutz/strickhandschuh/strickhandschuh-ohne-noppen,Gr.7,5532273,4031301015222,1560-7,,igefa Handelsgesellschaft,https://store.igefa.de/p/texxor-texxor-baumwolltrikot-handschuhe-mittelschwer-gr-7/5D2tEEW7isnEmiPq4RZFWX,https://media.igefa.de/files/images_idealclean/5532273.jpg,Diverse Hersteller,"weiß gebleicht; gegen Fingerabdrücke; mit Schichtel & eingesetzem Daumen; schützt die Hände vor Verletzungen, Schmutz & Kälte; Einsatzgebiete: Glas- & Elektroindustrie, Werkstätten, Transport etc."
Texxor TeXXor® Baumwolltrikot-Handschuhe mittelschwer,hygienebekleidung/handschutz/strickhandschuh/strickhandschuh-ohne-noppen,Gr.10,5532276,4031301015253,1560-10,,igefa Handelsgesellschaft,https://store.igefa.de/p/texxor-texxor-baumwolltrikot-handschuhe-mittelschwer-gr-10/osb2D7uc7rVgkSoSNUZExj,https://media.igefa.de/files/images_idealclean/5532276.jpg,Diverse Hersteller,"weiß gebleicht; gegen Fingerabdrücke; mit Schichtel & eingesetzem Daumen; schützt die Hände vor Verletzungen, Schmutz & Kälte; Einsatzgebiete: Glas- & Elektroindustrie, Werkstätten, Transport etc."
Texxor TeXXor® Baumwolltrikot-Handschuhe mittelschwer,hygienebekleidung/handschutz/strickhandschuh/strickhandschuh-ohne-noppen,Gr.11,5532277,4031301015260,1560-11,,igefa Handelsgesellschaft,https://store.igefa.de/p/texxor-texxor-baumwolltrikot-handschuhe-mittelschwer-gr-11/M6dbXBrmMnru4Rvw4zMaKc,https://media.igefa.de/files/images_idealclean/5532277.jpg,Diverse Hersteller,"weiß gebleicht; gegen Fingerabdrücke; mit Schichtel & eingesetzem Daumen; schützt die Hände vor Verletzungen, Schmutz & Kälte; Einsatzgebiete: Glas- & Elektroindustrie, Werkstätten, Transport etc."
Texxor TeXXor® Baumwolltrikot-Handschuhe mittelschwer,hygienebekleidung/handschutz/strickhandschuh/strickhandschuh-ohne-noppen,Gr.8,5532274,4031301015239,1560-8,,igefa Handelsgesellschaft,https://store.igefa.de/p/texxor-texxor-baumwolltrikot-handschuhe-mittelschwer-gr-8/LxzvhTYpXWJYzLbqn3gP6S,https://media.igefa.de/files/images_idealclean/5532274.jpg,Diverse Hersteller,"weiß gebleicht; gegen Fingerabdrücke; mit Schichtel & eingesetzem Daumen; schützt die Hände vor Verletzungen, Schmutz & Kälte; Einsatzgebiete: Glas- & Elektroindustrie, Werkstätten, Transport etc."
Texxor TeXXor® Baumwolltrikot-Handschuhe mittelschwer,hygienebekleidung/handschutz/strickhandschuh/strickhandschuh-ohne-noppen,Gr.9,5532275,4031301015246,1560-9,,igefa Handelsgesellschaft,https://store.igefa.de/p/texxor-texxor-baumwolltrikot-handschuhe-mittelschwer-gr-9/x92PwBSb5ihA8XYcfZh65E,https://media.igefa.de/files/images_idealclean/5532275.jpg,Diverse Hersteller,"weiß gebleicht; gegen Fingerabdrücke; mit Schichtel & eingesetzem Daumen; schützt die Hände vor Verletzungen, Schmutz & Kälte; Einsatzgebiete: Glas- & Elektroindustrie, Werkstätten, Transport etc."
Texxor TeXXor® Baumwolltrikot-Handschuhe mittelschwer,hygienebekleidung/handschutz/strickhandschuh/strickhandschuh-ohne-noppen,Gr.13,5532279,4031301015284,1560-13,,igefa Handelsgesellschaft,https://store.igefa.de/p/texxor-texxor-baumwolltrikot-handschuhe-mittelschwer-gr-13/7wmZRiadtWrdimHBajG6cQ,https://media.igefa.de/files/images_idealclean/5532279.jpg,Diverse Hersteller,"weiß gebleicht; gegen Fingerabdrücke; mit Schichtel & eingesetzem Daumen; schützt die Hände vor Verletzungen, Schmutz & Kälte; Einsatzgebiete: Glas- & Elektroindustrie, Werkstätten, Transport etc."
Texxor TeXXor® Baumwolltrikot-Handschuhe Leicht,hygienebekleidung/handschutz/strickhandschuh/strickhandschuh-ohne-noppen,Gr.10,4008402,4031301001300,1300-10,"Leichte Baumwollhandschuhe zur Isolierung gegen Wärme und Kälte sowie zum Produktschutz gegen Fingerabdrücke. Einsatzgebiete: Leichte allgemeine Arbeiten aller Art, Automobilindustrie und Automobilzulieferer, Verpackungsindustrie, Sortierarbeiten.",igefa Handelsgesellschaft,https://store.igefa.de/p/texxor-texxor-baumwolltrikot-handschuhe-leicht-gr-10/v77CkZoV82G6AmD2ZyTgUf,https://media.igefa.de/files/images_idealclean/4008402.jpg,Diverse Hersteller,flexibel; gute Passform; gegen Fingerabdrücke; Material: 100 % Baumwolle; leichter Unterziehhandschuh
Klipphaube++,hygienebekleidung/kopfschutz/einweg-kopfbedeckung/einweg-kopfbedeckung,Klipphaube 100Stk (10),5003690,,S1219IGE/2049179,"aus Polypropylen, Durchmesser 52 cm, 1 Beutel à 100 Stk,
(Krt à 10 Btl).",igefa Handelsgesellschaft,https://store.igefa.de/p/klipphaube-klipphaube-100stk-10/yJoUtvgVHCrWMwDinmVECo,https://media.igefa.de/files/images_idealclean/5003690.jpg,Diverse Hersteller,
