product_name,original_data_column_1,original_data_column_2,supplier_article_number,ean,article_number,product_description,supplier,supplier_url,product_image_url,manufacturer,original_data_column_3
Gefrierbeutel 6 l,gastronomiebedarf/einweg-tragetaschen-und-beutel/gefrierbeutel-und-eiswürfelbeutel/gefrierbeutel-und-eiswürfelbeutel,Gefrierbeutel mit Clipsen 30 x 46 cm (20 Stück) Mit Clip & Beschriftungsfeld 6 Liter,1951731,5900942451036,451530,,igefa Handelsgesellschaft,https://store.igefa.de/p/gefrierbeutel-6-l-gefrierbeutel-mit-clipsen-30-x-46-cm-20-stueck-mit-clip-beschriftungsfeld-6-liter/MAoybiXUafHdHY89eohLva,https://media.igefa.de/files/images_idealclean/1951731.jpg,Diverse Hersteller,Volumen: 6 Liter; mit Clip & Beschriftungsfeld; Material - Low Density Polyethylen (LDPE)
Aluminium-Folie 150 m,gastronomiebedarf/einweg-folien-und-papiere/alu-folie/alu-folie-ohne-box,45 cm,2062806,20628062,ig2062806,"Aluminiumfolie ideal zum Backen, Braten, Dünsten, Grillen und Frischhalten von Lebensmitteln. Alufolie mit sehr guter isolierender Wirkung.",igefa Handelsgesellschaft,https://store.igefa.de/p/aluminium-folie-150-m-45-cm/DQBNyeZXEbYpG3Bqht2v4c,https://media.igefa.de/files/images_idealclean/2062806.jpg,Diverse Hersteller,reißfest; flüssigkeitsdicht; schützt das Aroma; 100% lebensmittelecht; formstabil & hitzebeständig; geschmacks- & geruchsneutral
Frischhaltefolie 300 m 10 my,gastronomiebedarf/einweg-folien-und-papiere/frischhaltefolie-pe/frischhaltefolie-pe-ohne-box,45 cm,1960071,4024009015267,1960071,"Der unentbehrliche Helfer in der Küche und Gastronomie. Undurchlässig gegenüber Luft, Gas und Wasserdampf, Die Frischhaltefolie ist generell für alle Lebensmittel geeignet.",igefa Handelsgesellschaft,https://store.igefa.de/p/frischhaltefolie-300-m-10-my-45-cm/sZ5A4uiBbuAxhXM2LLUsb,https://media.igefa.de/files/images_idealclean/1960071.jpg,Diverse Hersteller,gut haftend; hohe Dehnbarkeit; sehr guter Aromaschutz; enthält keine Weichmacher; kältebeständig & tiefkühlgeeignet
Aluminium-Folie 150 m,gastronomiebedarf/einweg-folien-und-papiere/alu-folie/alu-folie-ohne-box,45 cm 11 my,2035765,,ig2035765,"Die Starline Aluminiumfolie eignet sich ideal zum Braten, Dünsten, Backen, Grillen und dem Frischhalten von Lebensmitteln. Praktische Spenderbox für die schnelle und individuelle Entnahme je nach Bedarf. Formstabil, daher ideal zum Abdecken,
Frischhalten, Verpacken und Einfrieren.",igefa Handelsgesellschaft,https://store.igefa.de/p/aluminium-folie-150-m-45-cm-11-my/NomYyj5b6VzjL5oqvBGm8A,https://media.igefa.de/files/images_idealclean/2035765.jpg,Diverse Hersteller,hitzebeständig; schützt das Aroma; hohe Reißfestigkeit; 100% lebensmittelecht; sehr gut isolierende Wirkung; geruchs- & geschmacksneutral; garantiert ein Höchstmaß an Hygiene
BulkySoft® Serviette 33 x 33 cm 1/8-Kopffalz,gastronomiebedarf/einweg-tabletop/einweg-serviette-classic/einweg-serviette-classic,BulkySoft 33x33 1/8KF 2lg,2213656,8018426327801,32780,,igefa Handelsgesellschaft,https://store.igefa.de/p/bulkysoft-serviette-33-x-33-cm-1-8-kopffalz-bulkysoft-33x33-1-8kf-2lg/TbtuN7YaVCfySyd9bMfX6Y,https://media.igefa.de/files/images_idealclean/2213656.jpg,Diverse Hersteller,2-lagig; 1/8 Falzung; Rahmenprägung; Material: Zellulose
Backtrennpapier Multibake 39 g,gastronomiebedarf/einweg-folien-und-papiere/backpapier/backpapier-und-kochpergament,Standard/Multibake,2142664,6414300022442,12-00-39-b-400600,,igefa Handelsgesellschaft,https://store.igefa.de/p/backtrennpapier-multibake-39-g-standard-multibake/dU7S7bzMsb6dLATmQZJXEo,https://media.igefa.de/files/images_idealclean/2142664.jpg,Diverse Hersteller,gebleicht; beidseitig silikonisiert; Blattware in Papierform
"Duni Leuchterkerze 25 x 2,2 cm",gastronomiebedarf/einweg-tabletop/kerze/kerze,Weiß,2010776,7321013513169,351316,"Die klassischen Leuchterkerzen sind in einer Vielzahl von Farben erhältlich. Verändern Sie ganz einfach Stimmung und Tischdeko, indem Sie mit Farben der Kerzen spielen.",igefa Handelsgesellschaft,https://store.igefa.de/p/duni-leuchterkerze-25-x-2-2-cm-weiss/bU95CghGAGwFi3Q8aKpWRE,https://media.igefa.de/files/images_idealclean/2010776.jpg,Duni,"Premiumqualität; Brenndauer hält den ganzen Abend (7,5 h); sauberes Herunterbrennen (RAL-zertifiziert)"
Duni 24 x 24 cm 3-lagig 1/4-Falz - Uni,gastronomiebedarf/einweg-tabletop/einweg-serviette-classic/einweg-serviette-classic,"Schwarz FSC®, Nordic Swan, OK compost Home",5006855,7321011683994,168399,"Praktische und handliche Servietten. Die funktionale Wahl. Je mehr Lagen, desto strapazierfähigerJe mehr Lagen, desto strapazierfähiger.",igefa Handelsgesellschaft,https://store.igefa.de/p/duni-24-x-24-cm-3-lagig-1-4-falz-uni-schwarz-fsc-nordic-swan-ok-compost-home-zelltuch-cocktailserviette/ja88rvZZ8entjF4Fcfr5V9,https://media.igefa.de/files/images_idealclean/5006855.jpg,Duni,1/4 Falzung; kompostierbar; handliche Größe; praktische 3-lagige Serviette
Tork Soft 33 x 33 cm - Uni,gastronomiebedarf/einweg-tabletop/einweg-serviette-classic/einweg-serviette-classic,Weiß,5006840,7322540672916,477414,"Advanced Tissue-Lunchserviette 3-lagig 1/4 Falz, Tork Easy
Handling-Lösungen sparen Zeit und Geld bei der Handhabung
von Kartons und Folienverpackungen und sorgen so für eine
bessere Ergonomie, ideal für Frühstück und Mittagessen,
hohe Qualität, weich und saugfähig, erhältlich in einer
breiten Palette von modernen und klassischen Farben,
individueller Werbedruck möglich - eine wirkungsvolle
Möglichkeit, um zu werben, für den Kontakt mit
Lebensmitteln geeignet, Breite 33 cm, Falzung 1/4-Falz,
Farbe weiß, 3-lagig, Länge 33 cm, Material Tissue, Öko-
Label EU Ecolabel (Euro-Blume), 1 Packung à 150 Stk, (Krt à
10 Pac).",igefa Handelsgesellschaft,https://store.igefa.de/p/tork-soft-33-x-33-cm-uni-weiss/yj45niwDXP6p7zN8iAbnGP,https://media.igefa.de/files/images_idealclean/5006840.jpg,Tork,
Siegelrandbeutel transparent,gastronomiebedarf/einweg-tragetaschen-und-beutel/siegelrandbeutel-und-schrumpfbeutel/siegelrandbeutel-und-schrumpfbeutel,150 mm x 200 mm,1981490,4014461015004,SR11156,"Siegelrand-/Vakuumbeutel, 3-seitig gesiegelt,
temperaturbeständig von -50° bis +90° C, bestehend aus
einer 2-lagigen Folie Polyamid (PA) 20 my und Polyethylen
(PE) 70 my, zum Vakuumieren von Lebensmitteln geeignet,
Breite 150 mm, Farbe transparent, Folienstärke 90 my, Länge
200 mm, 1 Karton à 1000 Stk.",igefa Handelsgesellschaft,https://store.igefa.de/p/siegelrandbeutel-transparent-150-mm-x-200-mm-siegelrand-vakuumbeutel-3-seitig-gesiegelt/WXbr2DXKAv4kZBqhDVJYWD,https://media.igefa.de/files/images_idealclean/1981490.jpg,Diverse Hersteller,
Taski AERO Vlies-Staubsack,reinigungsmaschinen/sauger/sauger-zubehör-staubfilterbeutel/sauger-zubehör-staubfilterbeutel,TASKI® Aero Vlies-Staubsack (10 Stück) Für alle Aero 8 & 15 Modelle 10 Stück,2148031,7615400223626,7524288,,igefa Handelsgesellschaft,https://store.igefa.de/p/taski-aero-vlies-staubsack-taski-aero-vlies-staubsack-10-stueck-fuer-alle-aero-8-15-modelle-10-stueck/5eQRMJhq62CFtRym39KWZA,https://media.igefa.de/files/images_idealclean/2148031.jpg,Diversey,Vlies Staubfilterbeutel; für alle Aero 8 & Aero 15 Modelle
Staubfilterbeutel (1.700),reinigungsmaschinen/sauger/sauger-zubehör-staubfilterbeutel/sauger-zubehör-staubfilterbeutel,S10/Vento 8/Aero 8/Aero 15,2204729,4260037977003,1.700,"Papierfiltertüten, geeignet für CleanfixS 10, S 10 plus, S
10 plus eco, SW 15, geeignet für Taski Vento 8, Vento 8 S,
Aero 8, Aero 8 plus, Aero 15, Aero 15 plus, geeignet für
bluematic Staubsauger VC 14 ECO, Baby Bora S4/ S6, geeignet
für Cleanfix SW14, Baby Bora, Hurrican, Columbus, geeignet
für Kesselsauger ST 1000 / 3000 / M 157, / M 158 / M 159,,
geeignet für Hako Kesselsauger, Supervac 100, Harema
Kesselsauger HV 9 S,, geeignet für Elektroma S100, Sorma,
SM 115 / SM 118 / SM 515, doppellagig, Material Papier, 1
Packung à 10 Stk, (Krt à 20 Pac).",igefa Handelsgesellschaft,https://store.igefa.de/p/staubfilterbeutel-1-700-s10-vento-8-aero-8-aero-15/uLu2My8vkvawZypodJMSBT,https://media.igefa.de/files/images_idealclean/2204729.jpg,Diverse Hersteller,
Staubfilterbeutel (1.617),reinigungsmaschinen/sauger/sauger-zubehör-staubfilterbeutel/sauger-zubehör-staubfilterbeutel,doppellagig ungebl.,2058329,4260037978819,1.617,"doppellagig, ungebleicht, für igefa VC 14HEPA/ CF S10HEPA,
Material Papier, 1 Packung à 10 Stk, (Krt à 28 Pac).",igefa Handelsgesellschaft,https://store.igefa.de/p/staubfilterbeutel-1-617-doppellagig-ungebl/Hwgn6sEZ59wf5jwZFp335m,https://media.igefa.de/files/images_idealclean/2058329.jpg,Diverse Hersteller,
VC 14HEPA ECO,reinigungsmaschinen/sauger/trockensauger/trockensauger-mit-kabel,bluematic VC 14HEPA ECO Staub-/Kesselsauger 850W,2214217,4024009014239,022.013VDE BM E,"leiser, kompakter, leistungsstarker Universalstaubsauger,
für die tägliche Unterhaltsreinigung textiler Bodenbeläge,
ideal für den gewerblichen Einsatz mittelgroßer Flächen in
Büros, Geschäftsräumen, Hotelräumen, Restaurants, durch die
HEPA-Filtration mit einer Filtrationsleistung von 99,95 %
ist das Gerät auch für sensible Bereiche geeignet,
Teleskoprohr ermöglicht ergonomisches Arbeiten,
Standardzubehör griffbereit und bedienerfreundlich direkt
am Gerät, mit Kabelzugentlastung und Multifunktionsgriff,
kompaktes, robustes Gehäuse aus schlagfestem Kunststoff,
durch Kombi-Bodendüse auch problemloses Saugen von
Hartbodenbelägen möglich, 3 m Schlauch mit Handrohr,
Teleskoprohr, Staubfilterbeutel, 2 lg. Kombi-Bodendüse,
Polsterdüse, Fugendüse, Abmessung 41 x 41 x 63 cm,
Arbeitsbreite 27 cm, Gewicht 10,05 kg, Kabellänge 15 m,
Luftfördermenge maximal 55 l/s, Nennleistungsaufnahme 850 W,
Nutzinhalt 9 l, Schallleistungspegel 76,5 dB, Schutzklasse
II, Staubbeutelinhalt 5,5 l, Unterdruck 23 kPa, Wassersäule
2300 mm, 1 Stück.",igefa Handelsgesellschaft,https://store.igefa.de/p/vc-14hepa-eco-bluematic-vc-14hepa-eco-staub-kesselsauger-850w/2uxcVM6TS6S3b4GyFEnpAh,https://media.igefa.de/files/images/2214217.jpg,bluematic,
Taski AERO 15 plus,reinigungsmaschinen/sauger/trockensauger/trockensauger-mit-kabel,Eco-Funktion inklusive Zubehör,2148030,7615400223305,7524250,"Der hocheffiziente Staubsauger TASKI AERO 5 PLUS verwendet modernste Technologien und hat einen Motor mit extrem hohem Wirkungsgrad. Dank der patentierten Flüstertechnologie arbeitet der Staubsauger äusserst leise. Die PLUS Serie basiert auf einer
Symbiose aus technischem und funktionalem Design und bietet eine sehr komfortable Bedienung in Kombination mit einzigartigen Funktionen. Darüber hinaus wird der Austausch von Teilen wie Kabel und Filter durch ein intelligentes Produktdesign
erleichtert und kann vom Benutzer schnell und ohne Werkzeug ausgeführt werden.",igefa Handelsgesellschaft,https://store.igefa.de/p/taski-aero-15-plus-eco-funktion-inklusive-zubehoer/nJmcF6ZaotXtV8SdT9PJyc,https://media.igefa.de/files/images_idealclean/2148030.jpg,Diversey,"arbeitet extrem leise; leistungsstarker 585 Watt Motor; Eco-Taste senkt Energieverbrauch (295 Watt); Arbeitsbreite 28 cm / Gewicht 8 kg / Kabellänge 12,5 m; gleiche Reinigungsleistung wie ein 900 Watt Staubsauger"
Taski AERO Doppelfilter Papiersack,reinigungsmaschinen/sauger/sauger-zubehör-staubfilterbeutel/sauger-zubehör-staubfilterbeutel,Staubfilterbeutel,2148032,7615400223633,7524289,"Papier - Staubfilterbeutel, für alle AERO 8 und AERO 15 -
Modelle, 1 Paket à 10 Stk.",igefa Handelsgesellschaft,https://store.igefa.de/p/taski-aero-doppelfilter-papiersack-staubfilterbeutel/SMdZCLFfiKvZkRHDrtSRcK,https://media.igefa.de/files/images_idealclean/2148032.jpg,Diversey,
Taski AERO 8 plus,reinigungsmaschinen/sauger/trockensauger/trockensauger-mit-kabel,Eco-Funktion inklusive Zubehör,2148029,7615400223299,7524249,"Der hocheffiziente Staubsauger TASKI AERO 8 PLUS verwendet modernste Technologien und hat einen Motor mit extrem hohem Wirkungsgrad. Dank der patentierten Flüstertechnologie arbeitet der Staubsauger äusserst leise. Die PLUS Serie basiert auf einer
Symbiose aus technischem und funktionalem Design und bietet eine sehr komfortable Bedienung in Kombination mit einzigartigen Funktionen. Darüber hinaus wird der Austausch von Teilen wie Kabel und Filter durch ein intelligentes Produktdesign
erleichtert und kann vom Benutzer schnell und ohne Werkzeug ausgeführt werden.",igefa Handelsgesellschaft,https://store.igefa.de/p/taski-aero-8-plus-eco-funktion-inklusive-zubehoer/K693Miqwa9GRyeCmn4Wmjb,https://media.igefa.de/files/images_idealclean/2148029.jpg,Diversey,"arbeitet extrem leise; leistungsstarker 585 Watt Motor; Eco-Taste senkt Energieverbrauch (295 Watt); Arbeitsbreite 28 cm / Gewicht 7,7 kg / Kabellänge 12,5 m; gleiche Reinigungsleistung wie ein 900 Watt Staubsauger"
Taski AERO 8,reinigungsmaschinen/sauger/trockensauger/trockensauger-mit-kabel,inklusive Zubehör,2148027,7615400223275,7524247,"Der hocheffiziente Staubsauger TASKI AERO 8 nutzt modernste Technologie und verfügt über einen leistungsstarken Motor. Dank der patentierten Flüstertechnologie arbeitet der Staubsauger extrem leise. Darüber hinaus wird der Austausch von Teilen
wie Kabel und Filter durch ein intelligentes Produktdesign erleichtert und kann vom Benutzer schnell und werkzeuglos ausgeführt werden.",igefa Handelsgesellschaft,https://store.igefa.de/p/taski-aero-8-inklusive-zubehoer/2gWonuCr5FnRuYF7b83ttm,https://media.igefa.de/files/images_idealclean/2148027.jpg,Diversey,ultra-leise TASKI Flüstertechnologie; kompaktes & robustes TASKI-Design; nachhaltiges Konzept mit hoher Effizienz; nach modernsten Methoden aus der Praxis entwickelt & getestet
AERO Turbodüse,reinigungsmaschinen/sauger/sauger-zubehör/sauger-zubehör,Taski Aero Turbodüse d=32mm für Teppichbodenbeläge,2149398,7615400223671,7524293,"für alle AERO 8 und AERO 15 - Modelle, Durchmesser 32 mm, 1 Stück.",igefa Handelsgesellschaft,https://store.igefa.de/p/aero-turboduese-taski-aero-turboduese-d-32mm-fuer-teppichbodenbelaege/DgCjcBtQi8zjq4H3dPtFZg,https://media.igefa.de/files/images_idealclean/2149398.jpg,Diversey,
Staubfilterbeutel (1.433),reinigungsmaschinen/sauger/sauger-zubehör-staubfilterbeutel/sauger-zubehör-staubfilterbeutel,S152 Numatic-System,2059210,4260037978291,1.433,"für Floordress Kesselsauger S 12 / S 142 / S 152, QP 152,
Numatic S12 (neue Version), S 22, doppellagig, ungebleicht,
1 Packung à 10 Stk, (Krt à 30 Pac).",igefa Handelsgesellschaft,https://store.igefa.de/p/staubfilterbeutel-1-433-s152-numatic-system/8aZYtnWjoAaSZXXogFtuuD,https://media.igefa.de/files/images_idealclean/2059210.jpg,Diverse Hersteller,
Staubfilterbeutel (1.086),reinigungsmaschinen/sauger/sauger-zubehör-staubfilterbeutel/sauger-zubehör-staubfilterbeutel,HVC 200/ James/ JVC 225/ NVM1C,2059167,4260037978086,1.086,"doppellagig, ungebleicht, mit Schmutzklappe, passend für
Numatic Henry, HVR 200-22, HVC 200, James, JVC 225, JVR 225,
NVH 180-2, NVM 200, NVM 225, NVM 1C, NV 250, NVP 180-2, NRV
200-22, NRV 200T-2, NVQ 200-22, Henry Xtra HVX 200-22, NQS
250B-22, SSV 250-22, AVQ 250, RSAV 130, RSB 140, RSV130,
RSV200 (Rucksacksauger), Nuvac Plus NNR 200-2, Nuvac NNH
180-2, VIPER Smartness DV-10, GVD 10, 1 Packung à 10 Stk,
(Krt à 30 Pac).",igefa Handelsgesellschaft,https://store.igefa.de/p/staubfilterbeutel-1-086-hvc-200-james-jvc-225-nvm1c/gurgJvtPJ5dX4gfT4Aj4kZ,https://media.igefa.de/files/images_idealclean/2059167.jpg,Diverse Hersteller,
Sebo Filtertüten,reinigungsmaschinen/sauger/sauger-zubehör-staubfilterbeutel/sauger-zubehör-staubfilterbeutel,für FM Swing 37,2056631,4012615702916,7029/5,"Zubehör für Dart1/ Dart 2/ Dart 3/ Dart4, Floormatic Swing
37, 1 Stück, (Krt à 140 Stk).",igefa Handelsgesellschaft,https://store.igefa.de/p/sebo-filtertueten-fuer-fm-swing-37/vujNPoJE84SEE6shFApcdE,https://media.igefa.de/files/images_idealclean/2056631.jpg,Diverse Hersteller,
Hochleistungsfilter NVM-1CH,reinigungsmaschinen/sauger/sauger-zubehör-staubfilterbeutel/sauger-zubehör-staubfilterbeutel,Numatic Staubfilterbeutel,2062103,,604615V,"Zubehör, mehrlagiger Vliesstaubbeutel mit HEPA
Microfilterschicht HEPA-FLO, Klassifizierung H10, für
Modelle der 180er / 200er / 225er / 250er Serie, für Henry
240 Plus Sauger, 1 Stück, (Krt à 8 x 10 Stk).",igefa Handelsgesellschaft,https://store.igefa.de/p/hochleistungsfilter-nvm-1ch-numatic-staubfilterbeutel/aSfNG3hEcC9DgtQAHsb6MZ,https://media.igefa.de/files/images_idealclean/2062103.jpg,Diverse Hersteller,
bluematic SD 43Duo,reinigungsmaschinen/scheuermaschinen/einscheibenmaschinen/einscheibenmaschinen,190/380U/min,2057108,4024009014079,790.013VDE BM,"leistungsstarke Duo-Speed-Einscheibenmaschine, für alle
Reinigungsaufgaben wie Grundreinigung, Nass-Scheuern,
Shampoonieren, Polieren, Spray-Cleanern geeignet, je nach
Anwendung zur Reinigung und Pflege von Hart- oder textilen
Bodenbelägen einsetzbar, besonders leicht und einfach zu
Handhaben, dezentral gelagerter Antriebsmotor garantiert
ruhiges Arbeiten mit geringem Kraftaufwand, durch
drehmomentstarken Riemenantrieb arbeitet die Maschine
deutlich leiser und ohne Vibrationen, mit Loslassen des
Bedienhebels automatische Motorabschaltung, stufenlose
Deichselverstellung ermöglicht ergonomisches Arbeiten, aus
robustem und stabilem Metallgehäuse, große beschichtete
Transporträder ermöglichen leichte und abriebarme
Arbeitsweise, hochstellbarer Haken für Kabelaufwicklung
ermöglicht bei erneutem Einsatz schnell und einfach das
Netzkabel komplett von der Deichsel abzunehmen, Abmessung
56 x 45 x 122 cm, Arbeitsbreite 43 cm, Bürstdrehzahl 190 /
380 U/min, Gewicht 39 kg, Kabellänge 12,5 m, Nennaufnahme
maximal 1500 W, Schalldruckpegel 65 dB(A), Schutzart IPX4,
Schutzklasse I, Unterfahrhöhe maximal 34 cm, Unterfahrhöhe
minimal 32 cm, 1 Stück.",igefa Handelsgesellschaft,https://store.igefa.de/p/bluematic-sd-43duo-190-380u-min/BpiAmGPXF3QFyCatC8JSzZ,https://media.igefa.de/files/images_idealclean/2057108.jpg,bluematic,
bluematic VC 20W/D,reinigungsmaschinen/sauger/nass--/-trockensauger-mit-kabel/nass--/-trockensauger-mit-kabel,bluematic VC 20W/D Naß-/Trockensauger 1100 W,2057106,4024009014048,021.013VDE BM,"leistungsstarker Staub- und Wassersauger - das perfekte
Einstiegsmodell für den professionellen, gewerblichen
Einsatz, für die schnelle und effiziente Nass- und
Trockenreinigung kleinerer bis mittelgroßer Flächen in
Werkstätten, Produktions- oder Verkaufsräumen, mit
zweistufigem Bypass-Motor für beste Absaugergebnisse,
Trockenflachfiltersystem, mechanischer Schwimmerabschaltung,
Filtersystem bzw. Schmutzbehälter leicht zugänglich,
ergonomischer Tragegriff mit Saugrohraufnahme für einfachen
und bequemen Transport, integrierte Kabelaufwicklung und
Aufbewahrung am Motorkopf, kompakte, kippsichere und
robuste Bauweise, 3 m Schlauch mit Handrohr, 2-teiliges
Chromstahlrohr, Schwimmereinsatz, komplett, Staubfilterkorb,
komplett, Staubfilterbeutel, 2lg. Wassersaugdüse, Kombi-
Bodendüse, Polsterdüse, Fugendüse, Abmessung 38 x 38 x 60
cm, Arbeitsbreite 37 cm, Gewicht 9,8 kg, Kabellänge 15 m,
Luftfördermenge maximal 53 l/s, Nennleistungsaufnahme 1100
W, Nutzinhalt 9 l, Schalldruckpegel 65 dB(A), Schutzart
IPX4, Schutzklasse II, Staubbeutelinhalt 10 l, Unterdruck
19 kPa, Wassersäule 1900 mm, 1 Stück.",igefa Handelsgesellschaft,https://store.igefa.de/p/bluematic-vc-20w-d-bluematic-vc-20w-d-nass-trockensauger-1100-w/2TCZ3fqhG8m3BtFnqLrUXS,https://media.igefa.de/files/images_idealclean/2057106.jpg,bluematic,
bluematic VC 30Aqua,reinigungsmaschinen/sauger/nass--/-trockensauger-mit-kabel/nass--/-trockensauger-mit-kabel,bluematic VC 30 Aqua Naßsauger Naßsauger 1050 W 1 Stück,2072711,4024009014055,014.013VDE BM,"leistungsstarker Wassersauger für den professionellen
Einsatz, mit zweistufigem Bypass-Motor für beste
Absaugergebnisse, mit Trockenflachfiltersystem und
mechanischer Schwimmerabschaltung, Schmutzbehälter ist
leicht zugänglich und leicht zu entleeren, ergonomischer
Tragegriff mit Saugrohraufnahme für einfachen und bequemen
Transport, integrierte Kabelaufwicklung und Aufbewahrung am
Motorkopf, kompakte, kippsichere und robuste Bauweise, 4 m
Schlauch, 2 Saugrohre mit Saugbogen aus Edelstahl,
Schwimmereinsatz, komplett, Wassersaugdüse, Abmessung 42 x
42 x 65 cm, Arbeitsbreite 37 cm, Gewicht 12,7 kg,
Kabellänge 15 m, Luftfördermenge maximal 53 l/s,
Nennleistungsaufnahme 1050 W, Nutzinhalt 24 l,
Schalldruckpegel 71 dB(A), Schutzart IPX4, Schutzklasse II,
Staubbeutelinhalt 16 l, Unterdruck 18,5 kPa, Wassersäule
1850 mm, 1 Stück.",igefa Handelsgesellschaft,https://store.igefa.de/p/bluematic-vc-30aqua-bluematic-vc-30-aqua-nasssauger-nasssauger-1050-w-1-stueck/gXLSTZpPPh2wrb2VEi8ZQ,https://media.igefa.de/files/images_idealclean/2072711.jpg,bluematic,
bluematic VC 36B ECO,reinigungsmaschinen/sauger/bürstsauger/bürstsauger-mit-kabel,Bluematic VC 36B ECO 875W,2142902,4024009014147,91080IG,"Der Bürststaubsauger ist aufgrund des integrierten HEPA Filters hervorragend zur schonenden und gründlichen Unterhaltsreinigung von Teppichböden u. a. aus textilen Hartfloren wie Nadelfilz und Kugelgarn geeignet. In einem Arbeitsgang bürstet, saugt
und richtet er den Flor wieder auf. Schnell und zuverlässig entfernt er hartnäckig haftende Schmutzpartikel wie Haare oder Fäden und sorgt für ein perfektes Reinigungsergebnis. Neu: mit moderner Elektroteppichbürste.",igefa Handelsgesellschaft,https://store.igefa.de/p/bluematic-vc-36b-eco-bluematic-vc-36b-eco-875w/fEwASXPQU2Bq2cqCpqaCk8,https://media.igefa.de/files/images_idealclean/2142902.jpg,bluematic,mit elektronischer Sicherung; vier Laufrollen erleichtern die Arbeit; werkzeugfreies Wechseln der Bürstenstreifen per Knopfdruck; mit praktischer Reinigungsklappe zur leichten Beseitigung eventueller Verstopfungen; 4-fach manuell höhenverstellbar zur optimalen Anpassung an die Florhöhe (Drehregler)
bluematic SD 43Mono,reinigungsmaschinen/scheuermaschinen/einscheibenmaschinen/einscheibenmaschinen,bluematic SD 43 Mono Einscheibenmaschine 1200W Einscheibenmaschine 1200 W,2072713,4024009014062,741.013VDE BM,"klassische und leistungsstarke Einscheibenmaschine, für
alle Standardreinigungsaufgaben wie Grundreinigung, Nass-
Scheuern, Shampoonieren geeignet, je nach Anwendung zur
Reinigung und Pflege von Hart- oder textilen Bodenbelägen
einsetzbar, besonders leicht und einfach zu Handhaben,
dezentral gelagerter Antriebsmotor garantiert ruhiges
Arbeiten mit geringem Kraftaufwand, durch drehmomentstarken
Riemenantrieb arbeitet die Maschine deutlich leiser und
ohne Vibrationen, mit Loslassen des Bedienhebels
automatische Motorabschaltung, stufenlose
Deichselverstellung ermöglicht ergonomisches Arbeiten, aus
robustem und stabilem Metallgehäuse, große beschichtete
Transporträder ermöglichen leichte und abriebarme
Arbeitsweise, hochstellbarer Haken für Kabelaufwicklung
ermöglicht bei erneutem Einsatz schnell und einfach das
Netzkabel komplett von der Deichsel abzunehmen, Abmessung
56 x 45 x 122 cm, Arbeitsbreite 43 cm, Bürstdrehzahl 180
U/min, Gewicht 31 kg, Kabellänge 12,5 m, Nennaufnahme
maximal 1200 W, Schalldruckpegel 58 dB(A), Schutzart IPX4,
Schutzklasse I, Unterfahrhöhe maximal 34 cm, Unterfahrhöhe
minimal 32 cm, 1 Stück.",igefa Handelsgesellschaft,https://store.igefa.de/p/bluematic-sd-43mono-bluematic-sd-43-mono-einscheibenmaschine-1200w-einscheibenmaschine-1200-w/3bHKFPPFqVE3x7ZrKdyzTe,https://media.igefa.de/files/images_idealclean/2072713.jpg,bluematic,
bluematic SPX11,reinigungsmaschinen/teppichreinigungsmaschinen/sprühextraktionsmaschinen/sprühextraktionsmaschinen,bluematic SPX 11 Sprühextraktionsgerät 1200W Turbine/40W Pumpe,2072712,4024009014093,043.013VDE BM,"handliches, kompaktes Sprühextraktionsgerät, zur Reinigung
textiler Oberflächen wie z. B. Teppichböden, Polstermöbel
oder Fahrzeug-Innenräume, leichte und kompakte Bauweise,
daher vor allem bei kleineren Grund- und
Unterhaltsreinigungen ideal, kräftige Saugturbine
hinterlässt sehr wenig Restfeuchte im behandelten Gewebe,
Oberfläche wird so schnell wieder begehbar, optional
erhältlicher Hartbodenaufsatz erlaubt auch die Reinigung
auf Stein- oder anderen Hartböden, 3 m Saug-Sprühschlauch,
2-teiliges Chromstahlrohr, Teppichadapter, transparent,
Abmessung 65 x 32,5 x 44 cm, Arbeitsbreite 23 cm, Druck bar
2,5 bar, Gewicht 14 kg, Kabellänge 10 m, Luftfördermenge
maximal 54 l/s, Nennaufnahme maximal 1000 W,
Schalldruckpegel 71,5 dB(A), Schutzart IPX4, Schutzklasse
II, Sprühmenge 1,6 l/min, Tankinhalt Frischwasser 10,5 l,
Tankinhalt Schmutzwasser 9 l, Unterdruck 22 kPa, 1 Stück.",igefa Handelsgesellschaft,https://store.igefa.de/p/bluematic-spx11-bluematic-spx-11-spruehextraktionsgeraet-1200w-turbine-40w-pumpe/q8oebwEL9fsowXDXvVJUUS,https://media.igefa.de/files/images_idealclean/2072712.jpg,bluematic,
Dust Nozzle RD,reinigungsmaschinen/sauger/sauger-zubehör/sauger-zubehör,Premium - metallverstärkt,2104351,7615400219001,7523260,"Staubsaugerdüse, Durchmesser 32 mm, Modell Premium -
metallverstärkt, 1 Stück.",igefa Handelsgesellschaft,https://store.igefa.de/p/dust-nozzle-rd-premium-metallverstaerkt/eDnxdxyMnEqsw82er4zHnU,https://media.igefa.de/files/images_idealclean/2104351.jpg,Diversey,
