product_name,original_data_column_1,original_data_column_2,supplier_article_number,ean,article_number,product_description,supplier,supplier_url,product_image_url,manufacturer,original_data_column_3
Söhngen Aluderm® Verbandpäckchen,arbeitssicherheit-/-unfallschutz/arbeitssicherheit-/-unfallschutz/erste-hilfe/erste-hilfe-verbandsmaterial,Gr.groß 4 m x 10 cm (Binde) / 10 x 12 cm (Kompresse),6632198,4250108803300,1003373,"einzeln steril verpackt, aluminiumbedampfte aluderm®-
Kompresse, auf elastische WS-Fixierbinde aufgesiegelt, mit
Söhngen®-No-Touch-Wicklung DIN 13151, stranguliert nicht,
verklebt nicht mit der Wunde, fasert nicht, ist stark
saugend, atmungsaktiv, hypoallergen, geeignet für alle
oberflächlichen Wunden und Verletzungen, oberflächliche
Brandwunden, Schürfwunden, Riss- und, Schnittverletzungen,
weicher und geschmeidiger Verbandstoff, sehr starke
Sauglage (Saugfähigkeit 1.400 g/m2) und hydrophobierte PP-
Abschlusslage, ohne optischen Aufheller und frei von
chemischen Bindemitteln, kann bei der Hautbildung und
Heilung helfen, physiologisch unbedenklich, in Peelpackung,
Grösse groß, Modell 4 m x 10 cm (Binde) / 10 x 12 cm
(Kompresse), 1 Stück.",igefa Handelsgesellschaft,https://store.igefa.de/p/soehngen-aluderm-verbandpaeckchen-gr-gross-4-m-x-10-cm-binde-10-x-12-cm-kompresse/8bcqp4i5y5GsoyW3EM4Fpn,https://media.igefa.de/files/images_idealclean/6632198.jpg,Söhngen,
Plum QuickFix Pflasterspendersystem,arbeitssicherheit-/-unfallschutz/arbeitssicherheit-/-unfallschutz/erste-hilfe/erste-hilfe-verbandsmaterial,Mit elastischen Pflastern,8013131,5715205550223,5502,"Pflaster entpacken sich beim Herausziehen aus dem Spender
von selbst, einfache und leichte Anwendung mit einer Hand,
hoher Hygienestandard durch vollständig und einzeln
verpackte Pflasterstrips, flexibel durch Befüllung mit
verschiedenen Pflastertypen, breiter Anwendungsbereich für
nahezu jeden Arbeitsplatz, stoppt den Pflasterdiebstahl -
dadurch weniger Verbrauch und Kosten, Nachfüllpack: Art.Nr.
8013903 (wasserfeste Plaster), Art.Nr. 8012987 (elastische
Pflaster), Art.Nr. 2062101 (detectable Pflaster), inkl. 2
Nachfüllpacks mit jeweils 45 Pflastern, Abmessung 30 x 230
x 135 mm, mit elastischen Pflastern, 1 Stück.",igefa Handelsgesellschaft,https://store.igefa.de/p/plum-quickfix-pflasterspendersystem-mit-elastischen-pflastern/MsHiRNiYQ5nAgjm6ZStuwD,https://media.igefa.de/files/images_idealclean/8013131.jpg,Plum,
Söhngen Aluderm® Verbandpäckchen klein,arbeitssicherheit-/-unfallschutz/arbeitssicherheit-/-unfallschutz/erste-hilfe/erste-hilfe-verbandsmaterial,"Binde 3mx6cm, Kompresse 6x8cm",6631765,4250108806899,1003371,"einzeln steril verpackt, aluminiumbedampfte aluderm®-
Kompresse, auf elastische WS-Fixierbinde aufgesiegelt, mit
Söhngen®-No-Touch-Wicklung DIN 13151, stranguliert nicht,
verklebt nicht mit der Wunde, fasert nicht, ist stark
saugend, atmungsaktiv, hypoallergen, geeignet für alle
oberflächlichen Wunden und Verletzungen, oberflächliche
Brandwunden, Schürfwunden, Riss- und, Schnittverletzungen,
weicher und geschmeidiger Verbandstoff, sehr starke
Sauglage (Saugfähigkeit 1.400 g/m2) und hydrophobierte PP-
Abschlusslage, ohne optischen Aufheller und frei von
chemischen Bindemitteln, kann bei der Hautbildung und
Heilung helfen, physiologisch unbedenklich, in Peelpackung,
Inhalt: Binde 3 m x 6 cm und Kompresse 6 x 8 cm, 1 Stück.",igefa Handelsgesellschaft,https://store.igefa.de/p/soehngen-aluderm-verbandpaeckchen-klein-binde-3mx6cm-kompresse-6x8cm/dfkPdGwieZ5MRSdQ8D3Mt4,https://media.igefa.de/files/images_idealclean/6631765.jpg,Söhngen,
Augenspülstation DUO mit 1 Flasche,arbeitssicherheit-/-unfallschutz/arbeitssicherheit-/-unfallschutz/erste-hilfe/erste-hilfe-augenspülung,Plum Augenspülstation Duo mit Wandhalter + 1l Fla,2126109,5715205480216,4802,"Wandstation, Spülzeit ca. 5 Minuten je Auge, besteht aus 1
x 1,0 l Augenspülflasche DUO (0,9 % Natriumchloridlösung),
ausgestattet mit Augenaufsatz zum gleichzeitigen Spülen
beider Augen, inclusive Wandhalterung, beiliegenden
Piktogramm und Spiegel, Abmessung 60 x 180 x 300 mm, 1
Stück.",igefa Handelsgesellschaft,https://store.igefa.de/p/augenspuelstation-duo-mit-1-flasche-plum-augenspuelstation-duo-mit-wandhalter-1l-fla/HxHdZ5FoC2fzAjPAJn8MPH,https://media.igefa.de/files/images_idealclean/2126109.jpg,Plum,
Gürteltasche (4692),arbeitssicherheit-/-unfallschutz/arbeitssicherheit-/-unfallschutz/erste-hilfe/erste-hilfe-augenspülung,Plum Gürteltasche (10) für 200ml Augenspülflaschen,2043074,5715205469211,4692,"für 200 ml Plum Augenspülflaschen, die praktische Tasche
ist mit einem Klettverschluss ausgerüstet, kann am Gürtel
befestigt werden und schützt die Augenspülflaschen sicher
vor äußeren Verschmutzungen, Material 100 %
Polyvinylchlorid, 1 Stück, (Krt à 10 Stk).",igefa Handelsgesellschaft,https://store.igefa.de/p/guerteltasche-4692-plum-guerteltasche-10-fuer-200ml-augenspuelflaschen/WqotoahJuCXTZQzNpTihbc,https://media.igefa.de/files/images/2043074.jpg,Plum,
QuickRinse Augenspülampullen,arbeitssicherheit-/-unfallschutz/arbeitssicherheit-/-unfallschutz/erste-hilfe/erste-hilfe-augenspülung,Plum QuickRinse 5x20ml (4) Augenspül-Amp steril,2111646,5715205516021,5160,"Sterile Augenspülampulle zum Ausspülen von Staub und
Schmutz (steril), enthält 0,9 % Natriumchloridlösung,
welche dem natürlichen Salzgehalt des Auges entspricht, für
die Nachfüllung der QuickSafe Box und für den Einzeleinsatz,
1 Packung à 5 x 20 ml, (Krt à 4 Pac).",igefa Handelsgesellschaft,https://store.igefa.de/p/quickrinse-augenspuelampullen-plum-quickrinse-5x20ml-4-augenspuel-amp-steril/CYE6dW4Gr5FXnuQ2Bfsut6,https://media.igefa.de/files/images_idealclean/2111646.jpg,Plum,
Augen-Notfallstation Duo (4810),arbeitssicherheit-/-unfallschutz/arbeitssicherheit-/-unfallschutz/erste-hilfe/erste-hilfe-augenspülung,Anleitungstafel+Spiegel,2100044,5715205481015,4810,"staubdichte Wandbox, besonders für den Einsatz an
Arbeitsplätzen geeignet wo Säuren und Alkali sowie
Fremdkörper in das Auge gelangen können, im Erste-Hilfe-
Fall sehr leicht und schnell zu öffnen, Lieferung inkl. 1 x
500 ml pH Neutral Duo und 1 x 1.000 ml Plum Augen-
spüllösung Duo und Spiegel, Spülzeit ca. 7 Minuten, 1 Stück.",igefa Handelsgesellschaft,https://store.igefa.de/p/augen-notfallstation-duo-4810-anleitungstafel-spiegel/xq9c65zjiNWftuNWLUgcDS,https://media.igefa.de/files/images_idealclean/2100044.jpg,Plum,
Wund- und Augenspray,arbeitssicherheit-/-unfallschutz/arbeitssicherheit-/-unfallschutz/erste-hilfe/erste-hilfe-augenspülung,Plum Wund-/Augenspray 50ml,2180591,5715205723429,45530,"schnelle Erste-Hilfe innerhalb von Sekunden - für Haut und
Augen!, bietet Ihnen schnelle Hilfe bei der Versorgung
kleinerer Wunden wie Kratzer und Schnitte auf der Haut oder
Staub und Schmutz im Auge, dabei hilft es Ihnen, das Risiko
für Infektionen oder Folgeschäden zu minimieren, 1 Dose à
50 ml, (Krt à 24 Dos).",igefa Handelsgesellschaft,https://store.igefa.de/p/wund-und-augenspray-plum-wund-augenspray-50ml/tTxbKFHPfQnHhmiT4dqgbT,https://media.igefa.de/files/images_idealclean/2180591.jpg,Plum,
"Augenspülflaschen (0,9% Natriumchloridlösung)",arbeitssicherheit-/-unfallschutz/arbeitssicherheit-/-unfallschutz/erste-hilfe/erste-hilfe-augenspülung,Plum Augenspülflasche 1l,2127811,5715205470712,4707,"Augenspüllösung bei Fremdkörpern (steril), gebrauchsfertig,
zum Ausspülen von Fremdkörpern (z. B. Schmutz, Staub,
Metall- und Holzsplitter), in zwei verschiedenen Größen
lieferbar, enhalten sterile Natriumchloridlösung (0,9%),
die dem natürlichen Salzgehalt des Auges entspricht, 500 ml
Flaschengröße für den Einzeleinsatz und für die Nachfüllung
der Plum Augenspülstationen, 200 ml Flaschengröße für den
mobilen Einsatz (z. B. im Auto, Tragen am Körper) und auch
für Erste-Hilfe Kästen, beide Flaschengrößen sind mit einer
ergonomisch geformten Augenschale ausgestattet, Flaschen
gemäß DIN EN15154-4, Haltbarkeit drei Jahre, Spülzeit 500
ml Flasche ca. 5 Minuten, Spülzeit 200 ml Flasche ca. 2
Minuten, 1 Flasche à 1 Ltr, (Krt à 6 Fla).",igefa Handelsgesellschaft,https://store.igefa.de/p/augenspuelflaschen-0-9-natriumchloridloesung-plum-augenspuelflasche-1l/RMu9hS6NuXR98fPwCQdqnQ,https://media.igefa.de/files/images_idealclean/2127811.jpg,Plum,
Wandhalterung,arbeitssicherheit-/-unfallschutz/arbeitssicherheit-/-unfallschutz/erste-hilfe/erste-hilfe-augenspülung,Plum Wandhalterung weiß (24) für 250ml Wund-/Augenspray,2180590,5715205412316,4123,"für 250 ml Wund- und Augenspray, Farbe weiß, Material
Kunststoff, 1 Stück, (Krt à 24 Stk).",igefa Handelsgesellschaft,https://store.igefa.de/p/wandhalterung-plum-wandhalterung-weiss-24-fuer-250ml-wund-augenspray/wwf96BzUjP9e4Kv852GBSX,https://media.igefa.de/files/images_idealclean/2180590.jpg,Plum,
