product_name,original_data_column_1,original_data_column_2,supplier_article_number,ean,article_number,product_description,supplier,supplier_url,product_image_url,manufacturer,original_data_column_3
QuickFix Pflasterspendersystem,arbeitssicherheit-/-unfallschutz/arbeitssicherheit-/-unfallschutz/erste-hilfe/erste-hilfe-verbandsmaterial,Plum QuickFix Alu,2180593,5715205550520,5505,"Pflaster entpacken sich beim Herausziehen aus dem Spender
von selbst, einfache und leichte Anwendung mit einer Hand,
hoher Hygienestandard durch vollständig und einzeln
verpackte Pflasterstrips, flexibel durch Befüllung mit
verschiedenen Pflastertypen, breiter Anwendungsbereich für
nahezu jeden Arbeitsplatz, stoppt den Pflasterdiebstahl -
dadurch weniger Verbrauch und Kosten, Nachfüllpack: Art.Nr.
8013903 (wasserfeste Plaster), Art.Nr. 8012987 (elastische
Pflaster), Art.Nr. 2062101 (detectable Pflaster), inkl. 2
Nachfüllpacks mit jeweils 45 Pflastern, Abmessung 30 x 230
x 135 mm, mit 90 Alu Pflastern, 1 Stück.",igefa Handelsgesellschaft,https://store.igefa.de/p/quickfix-pflasterspendersystem-plum-quickfix-alu/moKE6axESv9daT4yk3iXK6,https://media.igefa.de/files/images_idealclean/2180593.jpg,Plum,
QuickFix UNO Pflasterspender ohne Füllung,arbeitssicherheit-/-unfallschutz/arbeitssicherheit-/-unfallschutz/erste-hilfe/erste-hilfe-verbandsmaterial,Transparent,2144355,5715205553323,5533,"formschön, kann mit allen Pflasterrefills aus dem QuickFix
Pflastersortiment befüllt werden, wahlweise kann der
Spender geschraubt oder mit den beiliegenden Klebestreifen
befestigt werden, Abmessung 35 x 130 x 85 mm, Farbe
transparent, 1 Stück, (Krt à 10 Stk).",igefa Handelsgesellschaft,https://store.igefa.de/p/quickfix-uno-pflasterspender-ohne-fuellung-transparent/xMH4QvZnnKXMpPTJVUGWiG,https://media.igefa.de/files/images_idealclean/2144355.jpg,Plum,
QuickFix Pflasterspender Detectable Long,arbeitssicherheit-/-unfallschutz/arbeitssicherheit-/-unfallschutz/erste-hilfe/erste-hilfe-verbandsmaterial,inkl. 2 Pflaster-Nachfüllpack,2094360,5715205552920,5529,"mit 2 x 30 Stück detectable Fingerverbänden 12 x 2 cm mit
integrierter Metallfläche zum mehrfachen Herumwickeln um
den Finger, optimale Haltbarkeit auch bei starker
Beanspruchung in hygienisch sensiblen Bereichen (z. B.
Lebensmittelindustrie), der optisch auffällige blaue
Fingerverband lässt sich mittels eines Metalldetektors
aufspüren und bietet durch das elastische Trägermaterial
hohen, Anwendungskomfort, Abmessung 30 x 230 x 135 mm, 1
Stück.",igefa Handelsgesellschaft,https://store.igefa.de/p/quickfix-pflasterspender-detectable-long-inkl-2-pflaster-nachfuellpack/Qj8GXAFAMGUURjs5bqN3v8,https://media.igefa.de/files/images_idealclean/2094360.jpg,Plum,
Mini QuickFix elastic Spender,arbeitssicherheit-/-unfallschutz/arbeitssicherheit-/-unfallschutz/erste-hilfe/erste-hilfe-verbandsmaterial,Plum Mini QuickFix Spender elastic 30 Pflaster (30),2126095,5715205550421,5504,"mit 30 elatischen Fingerverbänden 72 x 25 mm, ideal für den
mobilen Einsatz z.B. im Auto, Werkzeugkasten, Notfallkoffer
etc. jedes Pflaster entpackt sich beim Herausziehen auf
einer Seite bereits von selbst, Abmessung 110 x 125 x 20 mm,
1 Packung à 30 Stk, (Krt à 30 Pac).",igefa Handelsgesellschaft,https://store.igefa.de/p/mini-quickfix-elastic-spender-plum-mini-quickfix-spender-elastic-30-pflaster-30/zT8foEeGz9rNZoLixe8tPj,https://media.igefa.de/files/images_idealclean/2126095.jpg,Plum,
Aluderm®-aluplast Fingerverband Nachfüllset,arbeitssicherheit-/-unfallschutz/arbeitssicherheit-/-unfallschutz/erste-hilfe/erste-hilfe-nachfüll--und-erweiterungsset,DIN 13157,6631936,4250108808404,1009152,"Wundverbandpflaster mit aluminiumbedampfter aluderm®-
Wundauflage und Saugvlies, Nachfüllset für
Betriebsverbandkasten nach DIN 13157, verklebt nicht mit
der Wunde, fasert nicht, ist stark saugend, kann bei der
Hautbildung und Heilung helfen, besonders anschmiegsam,
passt sich allen Bewegungen an, hypoallergen, reizfrei,
wasserabweisend, einzeln eingesiegelt, verpackt in PE-
Beutel, der Polyacrylatkleber wird durch Körperwärme
zusätzlich aktiviert, auch für Personen mit empfindlicher
Haut oder Pflasterallergien besonders geeignet, ist
atmungsaktiv, besonders hautfreundlich, gut luftdurchlässig,
Inhalt: 4x aluderm®-aluplast Fingerverband 12 x 2cm
einzeln, 4x aluderm®-aluplast Fingerkuppenverband einzeln,
4x aluderm®-aluplast Strip 1,9 x 7,2 cm einzeln, 8x
aluderm®-aluplast Strip 2,5 x 7,2 cm einzeln, Farbe weiß, 1
Paket à 20 Stk.",igefa Handelsgesellschaft,https://store.igefa.de/p/aluderm-aluplast-fingerverband-nachfuellset-din-13157/Y8V5JoqCNBPjzF5VpevTzC,https://media.igefa.de/files/images_idealclean/6631936.jpg,Söhngen,
Plum Augen-Notfallstation in Wandbox (4789),arbeitssicherheit-/-unfallschutz/arbeitssicherheit-/-unfallschutz/erste-hilfe/erste-hilfe-augenspülung,Anleitungstafel+Spiegel,2054088,5715205478916,4789,"staubgeschützte Wandbox, besonders für den Einsatz an
Arbeitsplätzen geeignet, wo Säuren und Alkali sowie
Fremdkörper in das Auge gelangen können, Lieferung inkl. 1
x 200 ml Flasche Plum pH Neutral und 1 x 500 ml Flasche
Plum Augenspüllösung, Augen-Notfallplan, Spiegel,
Befestigungsmaterial, die Flaschen werden sicher vor
äußeren Verschmutzungen geschützt, im Erste-Hilfe Fall sehr
leicht und schnell zu öffnen, Spülzeit insgesamt ca. 7
Minuten, Abmessung 22,7 x 26,5 x 11 cm, 1 Stück.",igefa Handelsgesellschaft,https://store.igefa.de/p/plum-augen-notfallstation-in-wandbox-4789-anleitungstafel-spiegel/tmC8VBoQkYWp5HBxVbMJDU,https://media.igefa.de/files/images_idealclean/2054088.jpg,Plum,
Sicherheits-Räumungs-Tragetuch,"arbeitssicherheit-/-unfallschutz/arbeitssicherheit-/-unfallschutz/erste-hilfe/erste-hilfe-rettungsdecke,--trage-und--gurt",#SRT211SP mit 8 Tragegriffen,2103788,7110932708431,0930 041,"MVSS 302 und DIN EN 1865, mit 8 Tragegriffen,
funktionsfähig mit allen Bettenmodellen, sichere Bedienung
durch eine Person, funktioniert mit einteiligen und
dreiteiligen Matratzensystemen, Ausstattung mit Zugband am
Kopf - und Fußende, damit ein falsches Einlegen unmöglich
ist, nahtloses Einfügen in Ihr betriebliches Konzept, da
sonst die dauerhafte Nutzung fraglich wird, Breite 85 cm,
Länge 195 cm, Material 100 % Polyamid, Öko-Label OEKO-TEX®
STANDARD 100, 1 Stück, (Krt à 25 Stk).",igefa Handelsgesellschaft,https://store.igefa.de/p/sicherheits-raeumungs-tragetuch-srt211sp-mit-8-tragegriffen/bcs77PRmUmReFUK5QVHeNG,https://media.igefa.de/files/images_idealclean/2103788.jpg,Diverse Hersteller,
Wund- und Augenspray,arbeitssicherheit-/-unfallschutz/arbeitssicherheit-/-unfallschutz/erste-hilfe/erste-hilfe-augenspülung,Plum Wund-/Augenspray 250ml,2180592,5715205455429,4554,"schnelle Erste-Hilfe innerhalb von Sekunden - für Haut und
Augen!, bietet Ihnen schnelle Hilfe bei der Versorgung
kleinerer Wunden wie Kratzer und Schnitte auf der Haut oder
Staub und Schmutz im Auge, dabei hilft es Ihnen, das Risiko
für Infektionen oder Folgeschäden zu minimieren, 1 Dose à
250 ml, (Krt à 12 Dos).",igefa Handelsgesellschaft,https://store.igefa.de/p/wund-und-augenspray-plum-wund-augenspray-250ml/7gYQezKHvRK7HY3hekHkSR,https://media.igefa.de/files/images_idealclean/2180592.jpg,Plum,
Söhngen KFZ-Verbandkasten KU-schwarz mit Füllung Standard DIN 13164,arbeitssicherheit-/-unfallschutz/arbeitssicherheit-/-unfallschutz/erste-hilfe/erste-hilfe-verbandskasten,Schwarz,8008741,4250108801245,3004002,"Behälter aus hochschlagzähem Kunststoff, mit Scharnier und
Verschlusslaschen, Siebdruckbeschriftung, Innen mehr
Übersicht durch Extra-Tray für Kleinteile, Inhalt
entspricht den Anforderungen nach DIN 13164, besteht aus 1
x SIRIUS Rettungsdecke 210 x 160 cm 0701001, 1 x
Verbandtuch DIN SO 60 x 80 cm 1003009, 1 x aluderm
Verbandpäckchen DIN klein 1003371, 2 x aluderm
Verbandpäckchen DIN mittel 1003372, 1 x aluderm
Verbandpäckchen DIN groß 1003373, 3 x DERMOTEKT Kompresse
10 x 10 cm à 2 Stück 1003401, 2 x WS-Fixierbinde 4 m x 6 cm
1004101, 3 x WS-Fixierbinde 4 m x 8 cm 1004102, 2 x
Medizinische Mundschutzmaske EN 14683-2019 IIR einzeln
1005317, 1 x SÖHNGEN-Pore 5 m x 2,50 cm 1008111, 1 x
Pflaster-Schnellverband-Set 40 x 6 cm SO 1008191, 2 x
Feuchttuch zur Reinigung unverletzter Haut einzeln 1009308,
1 x aluderm-aluplast Sortiment DIN 13164 1009925, 1 x
Dreiecktuch V SO RD 1010015, 1 x Handschuh-Set mit 4 Stück
Vinyl groß 1010073, 1 x Erste Hilfe-Schere 14,5 cm
kniegebogen st-st ohne CE 2001036, 1 x Anleitung Erste-
Hilfe SO Sofortmaßnahmen am Unfallort 8001005, Abmessung
260 x 160 x 80 mm, Farbe schwarz, Material Kunststoff, 1
Stück.",igefa Handelsgesellschaft,https://store.igefa.de/p/soehngen-kfz-verbandkasten-ku-schwarz-mit-fuellung-standard-din-13164-schwarz/2EpyDyRmaFsYNeVLudM6jS,https://media.igefa.de/files/images_idealclean/8008741.jpg,Söhngen,
Honeywell Safetypack/CPD/01,arbeitssicherheit-/-unfallschutz/arbeitssicherheit-/-unfallschutz/erste-hilfe/erste-hilfe-zubehör,Handschuhe 2 Tücher,5706358,3603838715015,SAFETYPACK/CPD/01,"besteht aus 1 x OP-Maske, 1 Paar Nicht-Latex-Handschuhe, 2
Desinfektionstücher, 1 Packung.",igefa Handelsgesellschaft,https://store.igefa.de/p/honeywell-safetypack-cpd-01-handschuhe-2-tuecher/bVFhJx5fup2PHrwUWVmNQg,https://media.igefa.de/files/images_idealclean/5706358.jpg,Diverse Hersteller,
